Tweet,Date,Retweet,Favorite,Tweet Source,Tweet Language,User Name,User Language
"#civsocial, Pour la femme a terme, Aplez o 22 49 01 09, Clinik Procrea Riv Palmeraie 3e rue en faisant le rond point en direction d'attoban.",2011-04-05 09:13:37 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
"pour blesse marcory, qqun a eu le CICR, ils demandent de joindre la famille blessé, mais num 01 17 64 24 décroch pas. + d'infos?#civsocial",2011-04-05 09:13:55 +0000 Tue,0,0,Twitter Web Client,fr,Clandestina,en
"‎#civsocial,SOS Une vielle dame tres malade a besoin d'aide a la Riviera Golf non loin de Leader Price tel:07915297, #civ2010",2011-04-05 09:14:22 +0000 Tue,2,0,Twitter Web Client,fr,fabrice zagbayou,fr
"#civsocial,#cicr,#civ2010,A la Riviera,aux Jardins,Une femme a terme (doit etre cesarisé) a besoin d etre evacuee:02.69.24.89/22.43.45.98,",2011-04-05 09:14:46 +0000 Tue,2,0,Twitter Web Client,fr,manasse.dehe,fr
"SOS UN diabétique à besoin de: insulet mix 30, actaprid hm, insulatard hm, aldactone 50mg contact dr bindé 08081168 #civsocial #civ2010",2011-04-05 09:17:07 +0000 Tue,2,0,Twitter Web Client,fr,manasse.dehe,fr
@cartuneloa @nnenna numero fixe pour blesse marcory???#civsocial,2011-04-05 09:18:05 +0000 Tue,0,0,Twitter Web Client,fr,Clandestina,en
@cartunelo ‎20 32 13 35 numéro de la Croix Rouge à Abidjan pour les urgences mais tu as du essayer déjà. Courage. #civsocial,2011-04-05 09:19:05 +0000 Tue,0,0,Twitter for iPhone,fr,JoelleET,en
"#CIVSOCIAL RT @kadsak: Besoin pour une malade de 1 serum glucosé et 2 serum salé très très urgent, a defaut un… (cont) http://deck.ly/~oGROi",2011-04-05 09:20:07 +0000 Tue,0,0,TweetDeck,fr,Jean,fr
They are. @SenamBeheton Disclaimer. I'm not endorsing MBOASU. Others could tell us if they are worthy. #civ2010 #civsocial @africatechie,2011-04-05 09:20:24 +0000 Tue,0,0,Twitter Web Client,en,Bugbow,en
"#civsocial,#civ2010, Je suis pret a payer 20.000 f cfa de credit telephonik MOOV.....03 80 50 54. SOS, credit telephonique. merci, 03805054",2011-04-05 09:22:54 +0000 Tue,3,0,Twitter Web Client,fr,manasse.dehe,fr
#civsocial Maman diabetique a besoin de diamicron 30 de tte urgence dans la zone des 2 pltx les perles merci d'avance 07 26 38 45,2011-04-05 09:23:47 +0000 Tue,1,0,Twitter Web Client,fr,Maman Gaelle,en
@kadsak Dr Kesse 07 71 47 32 20 32 13 35 Pharmacien a la Riviera Palmeraie#civsocial,2011-04-05 09:23:54 +0000 Tue,0,0,Twitter Web Client,fr,Clandestina,en
PHARMACIE ARC EN CIELMme Toure SafiatouTel: 22 41 33 90Direction: Rue des jardins / après restaurant Nuit de saigon #civsocial,2011-04-05 09:26:02 +0000 Tue,0,0,Twitter Web Client,fr,Clandestina,en
DEUX PLATEAUX VALLON: La pharmacie DIVINE ONCTION a coté du PAMS. Appele d'abord +225 22 41 62 84#civsocial,2011-04-05 09:26:26 +0000 Tue,0,0,Twitter Web Client,fr,Clandestina,en
"SOS o #cicr & #msf, Des morts et des blessés graves à Génie 2000 ( Route de Bingerville) depuis hier. #civsocial, #civ2010.SVP venez en aide",2011-04-05 09:26:44 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
"Il y a en ce moment des blessés graves à Génie 2000,Route de Bingerville,SVP sauvez les #cicr, #msf, et toute personne vehiculee.#civsocial",2011-04-05 09:29:27 +0000 Tue,0,0,Twitter Web Client,fr,manasse.dehe,fr
"Des blessés graves à Génie 2000,Rte de Bingerville,Besoin d etre evacues.SVP sauvez les #cicr, #msf, et tte personne vehiculee.#civsocial",2011-04-05 09:31:23 +0000 Tue,2,0,Twitter Web Client,fr,manasse.dehe,fr
"Des blessés graves à Génie 2000,Rte de Bingerville,Besoin d etre evacues.SVP sauvez les #cicr, #msf, et tte personne vehiculee.#civsocial",2011-04-05 09:33:36 +0000 Tue,5,0,Twitter Web Client,fr,Edith Brou,fr
ONUCI :06 20 62 02 -20 23 80 59 -06 20 80 59 -#civsocial,2011-04-05 09:35:40 +0000 Tue,1,0,Twitter Web Client,tr,Clandestina,en
"A tous ceux qui peuvent appeler la Clinik procrea, Ils ont une ambulance, kil viennent recup la femme enceinte. #civsocial,#civ2010",2011-04-05 09:36:53 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
#CIV2010 #CIVSOCIAL RT @abidjanshow: Quelques mesures --» Les personnes qui se déplacent à pied ou en véhicul… (cont) http://deck.ly/~9tZsF,2011-04-05 09:38:21 +0000 Tue,0,0,TweetDeck,fr,Jean,fr
"@cartunelo Le 2032 de CICR est passé, personne ne prends! Donne moi encore les numéros (ceux qui passe stp).. #civsocial,#civ2010",2011-04-05 09:41:26 +0000 Tue,0,0,Twitter Web Client,fr,Nnenna,en
"Pr circuler ss pb : Portez au bras 1 brassard improvisé de couleur blanche ou ds l'idéal blanche avec une croix rouge . #civsocial, #civ2010",2011-04-05 09:41:46 +0000 Tue,3,0,Twitter Web Client,fr,manasse.dehe,fr
"@adotricheur SVP c'est un fil pour l'entraide, par pour des incriminations . #civsocial #civ2010",2011-04-05 09:43:46 +0000 Tue,0,0,TweetDeck,fr,raz-le-bol,fr
"#brk #Sarkosy fais tuer 2327 civils en côte d'ivoire, on aurais du fait un recomptage simplement #France_24 #civsocial #clifci #civ2010",2011-04-05 09:44:12 +0000 Tue,0,0,Twitter Web Client,fr,fabrice zagbayou,fr
"@adotricheur svp, le fil civsocial c pour aider les gens, pas pour parler politique. si vs n'avez rien a contribuer, laissez-ns en paix!",2011-04-05 09:44:52 +0000 Tue,0,0,Twitter Web Client,fr,Clandestina,en
"Grave a vous, un chirurgien essaie actuellement d extraire la balle du cou de notre ami de Marcory. Prions. #civsocial, #civ2010",2011-04-05 09:45:24 +0000 Tue,7,0,Twitter Web Client,fr,manasse.dehe,fr
Pharmacie les Arcades ouverte (Angré vers la Djibi Terminus express 205) #civsocial,2011-04-05 09:45:37 +0000 Tue,1,0,Twitter Web Client,fr,fabrice zagbayou,fr
"@fabricezag Vous n'êtes donc pas fatigué de passer votre temps à accuser, vous être en train de dénaturer l'objectif de ce fil #civsocial",2011-04-05 09:46:22 +0000 Tue,0,0,TweetDeck,fr,raz-le-bol,fr
"@cartunelo pour la femme enceinte, c regle! #civsocial",2011-04-05 09:48:10 +0000 Tue,0,0,Twitter Web Client,fr,Clandestina,en
Merci d'aider et de participer à cette noble cause pour aider...http://bit.ly/icHRDN #civ2010 #civsocial,2011-04-05 09:48:24 +0000 Tue,1,0,Twitter Web Client,fr,fofanamoussa,en
"#brk bilan provisoire civils tués par la france et l'ONUCI 2327, hopital militaire detruits avec les malades #France_24 #civsocial #CLIFCI",2011-04-05 09:48:40 +0000 Tue,0,0,Twitter Web Client,fr,Olinga Guy François,fr
"@adotricheur @fabricezag La politique c sur #civ2010, laissez nous aider les gens sans polluer le fil #civsocial",2011-04-05 09:49:02 +0000 Tue,1,0,Twitter for iPhone,fr,JoelleET,en
"#brk Plusieurs blessés graves civils, des habitations civiles détruites #France_24 #civsocial #RFI #civ2010 #clifci Côte d'Ivoire @HRW #TV5",2011-04-05 09:50:01 +0000 Tue,0,0,Twitter Web Client,fr,Olinga Guy François,fr
@nnenna Dr Sal-ha ISSOUFOU Chef de Mission MSFF en ci : 00225 66 46 77 68 #civsocial SAMU C 185 MAIS ambulances réquisitionnées,2011-04-05 09:51:02 +0000 Tue,0,0,TweetDeck,fr,KPMG,fr
"Simple, cheap way to help people in #IvoryCoast caught in fighting. I just gave €20. http://is.gd/8bPoDs #civsocial #civ2010",2011-04-05 09:51:19 +0000 Tue,0,0,TweetDeck,en,Jeffrey (((Allen))),en
"#civsocial qui sauve une vie sauve l'humanité, bravo a vous sur ce fil #civsocial",2011-04-05 09:53:01 +0000 Tue,0,0,Twitter Web Client,fr,fabrice turtle Dief,en
"The end is neigh - http://nyti.ms/gF7Law But as this was inevitable, why wait for so much bloodshed before action? #civsocial",2011-04-05 09:56:34 +0000 Tue,0,0,Twitter Web Client,en,Baron Anyangwe,en
"Famill Kastler, 6 enfants, Riviera Rosier face a pharmacie Sainte-Béatrice, ils n'ont + d'argent +rien à manger ki peu aider? #civsocial",2011-04-05 09:58:10 +0000 Tue,0,0,Twitter Web Client,fr,Clandestina,en
@cartunelo impossible de joindre la palmeraie pour la femme enceinte. Un autre numéro ?#civsocial,2011-04-05 09:58:19 +0000 Tue,0,0,Twitter for iPhone,fr,JoelleET,en
RT @jeanettemallet: Many urgent medical needs amongst civilians in #Abidjan this a.m. Plse follow #civsocial to get involved & help save...,2011-04-05 10:00:03 +0000 Tue,0,0,Hootsuite,en,ARS Paris,en
"@guyolinga si vous continuez de polluer #civsocial comme çà, vous aurez aussi des morts sur la conscience car vous nous retardez",2011-04-05 10:00:10 +0000 Tue,0,0,Twitter for iPhone,fr,JoelleET,en
RT @RFI_Francais: Côte d’ivoire - Twitter tente de panser les plaies en Côte d’Ivoire http://rfi.my/hyTRgg #CIV2010 #CIVSOCIAL,2011-04-05 10:00:18 +0000 Tue,0,0,TweetDeck,fr,Jean,fr
#civsocial la femme qui doit être césarisee a pu être transportée en ambulance jusqu'a l'hôpital mais ils manquent de sang.,2011-04-05 10:03:49 +0000 Tue,1,0,Twitter for iPhone,fr,JoelleET,en
"Opération spéciale de l'opérateur Koz pour offrir du crédit à nos proches...http://www.koz.ci/promo.php #CIV2010 ,#CIVSOCIAL",2011-04-05 10:03:56 +0000 Tue,3,0,Twitter Web Client,fr,fofanamoussa,en
#civ2010 #civsocial More (in English) on the Call Center being set up to support #IvoryCoast civilians who nee… (cont) http://deck.ly/~c1g7L,2011-04-05 10:04:36 +0000 Tue,1,0,TweetDeck,en,Jeffrey (((Allen))),en
"Formidable, Nouvelle Victoire, Grace a vous la femme enceinte est prise en charge actuellemt. #civsocial, #civ2010",2011-04-05 10:05:09 +0000 Tue,3,0,Twitter Web Client,fr,manasse.dehe,fr
#civ2010 #civsocial Que tous ceux qui peuvent le faire se rendent dans l'hôpital le plus proche donner leur sang. Besoins urgents.,2011-04-05 10:05:52 +0000 Tue,1,0,Twitter for iPhone,fr,JoelleET,en
"AFP Reports that the UN describes the humanitarian situation in #IvoryCoast as ""dramatic"" via @france24_en #civ2010 #civsocial",2011-04-05 10:05:57 +0000 Tue,0,0,Hootsuite,en,Jeanette Mallet,en
besoin de sang O- pour la dame qui doit etre cesarisée#civsocial,2011-04-05 10:06:54 +0000 Tue,0,0,Twitter Web Client,fr,Clandestina,en
#civsocial la femme qui doit être césarisee a pu être transportée en ambulance jusqu'a l'hôpital mais ils manquent de sang. #civ2010,2011-04-05 10:07:34 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
Check out this fund: civsocial : L'aide humanitaire en Côte d'Ivoire at http://www.gofundme.com/civsocial #CIV2010,2011-04-05 10:08:56 +0000 Tue,0,0,Twitter Web Client,fr,Jean,fr
"Deuxieme vie sauvee en ce jour, La vieille dame malade à la riviéra golf a été prise en charge par un docteur #civsocial, #civ2010. Bravo !",2011-04-05 10:09:09 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
SAMU 60504136 sa c le numero du samu au cas ou il ya urgence #civsocial,2011-04-05 10:09:15 +0000 Tue,0,0,Twitter Web Client,fr,fabrice zagbayou,fr
@jallen300 @nnenna please do not tweet to much on the subject of civsocial I am writing a feature -:(,2011-04-05 10:09:39 +0000 Tue,0,0,Twitter Web Client,en,Anna Guèye,fr
"SOS, pour don de sang, pour la femme cesarisee. SVP, venez donner un peu de votre sang pour sauver sa vie. #civsocial, #civ2010.",2011-04-05 10:10:45 +0000 Tue,0,0,Twitter Web Client,fr,manasse.dehe,fr
Check out this fund: civsocial : L'aide humanitaire en Côte d'Ivoire at http://www.gofundme.com/civsocial #civ2010 #civsocial #civinfo,2011-04-05 10:11:45 +0000 Tue,1,0,Twitter Web Client,fr,julieowono,en
I'm in. Welcome everybody. Nuit très longue pour planifier le call center. Here we go #civ2010 #civsocial,2011-04-05 10:12:11 +0000 Tue,2,0,Seesmic Desktop,en,Diaby Mohamed,en
@cartunelo Elle est ou? Quel type de sang : re: femme cesarisée #civ2010 #civsocial,2011-04-05 10:12:39 +0000 Tue,0,0,Twitter Web Client,fr,Nnenna,en
La situation en #cotedivoire est grave! arretons les polémiques de #CIV2010 et aidons la population en détresse via #CIVSOCIAL,2011-04-05 10:13:01 +0000 Tue,1,0,TweetDeck,fr,NDOLE CAMEROUN,fr
Que les enfants qui naissent dans ces jours difficiles connaissent la paix et la démocratie #civ2010 #civsocial,2011-04-05 10:13:11 +0000 Tue,0,1,Twitter for Mac,fr,pacto!,en
Bon arrivé RT @diabymohamed I'm in. Welcome everybody. Nuit très longue pour planifier le call center. Here we go #civ2010 #civsocial,2011-04-05 10:13:19 +0000 Tue,0,0,Twitter Web Client,fr,Nnenna,en
"Le don de Sang se fait a la Bank de sang de treichville (INHP, bvd de Marseille), ou au Chu de Cocody. #civsocial, #civ2010",2011-04-05 10:13:30 +0000 Tue,2,0,Twitter Web Client,fr,manasse.dehe,fr
"#civ2010 #civsocial RT @edithbrou: svp pour ceux qui connaissent, la pharmacie divine onction (2 plateaux vall… (cont) http://deck.ly/~szg4A",2011-04-05 10:13:50 +0000 Tue,1,0,TweetDeck,fr,Jean,fr
"Appel lancé aux europeens, francais en Côte d'Ivoire à se joindre aux jeunes patriotes présents à la résidence de Gbagbo #CIVSOCIAL #CLIFCI",2011-04-05 10:15:26 +0000 Tue,3,0,Twitter Web Client,fr,Olinga Guy François,fr
#CIV2010 Svp le fil #CIVSOCIAL pour vraiment des problemes humanitaires pas pour notre discussion politik...LIBEREZ LE SVP!!!1,2011-04-05 10:16:53 +0000 Tue,1,0,TweetDeck,fr,Jean,fr
@Axiome1 @edithbrou a coté du PAMS qqun a des indics + precises? #civsocial,2011-04-05 10:16:56 +0000 Tue,0,0,Twitter Web Client,fr,Clandestina,en
Your help can make the difference in Côte d'ivoire. Find out how -&gt; http://www.tweetdeck.com/twitter/jallen300/~c1g7L #civ2010 #civsocial,2011-04-05 10:17:27 +0000 Tue,0,0,Twitter Web Client,fr,julieowono,en
"‘Curfew starts at noon, so we have to go out to stock up. People are lining up as of 6am,' our staff, #civ2010 #civsocial",2011-04-05 10:17:28 +0000 Tue,0,0,TweetDeck,en,SavetheChildren News,en
"News du jeune blessé par balle au cou... Le médecin a réussi à extraire la balle et tente actu de stopper l hémorragie. #civsocial, #civ2010",2011-04-05 10:18:04 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
Prière de liberer ce fil #civsocial dédié à la gestion des urgences. SVP. #civ2010,2011-04-05 10:18:20 +0000 Tue,5,0,Seesmic Desktop,fr,Diaby Mohamed,en
Twitter tente de panser les plaies en Côte d'Ivoire (RFI) http://bit.ly/iaHry6 #civ2010 #civsocial,2011-04-05 10:18:32 +0000 Tue,0,0,Echofon,fr,PR Newswire,en
Twitter tente de panser les plaies en Côte d'Ivoire (RFI) http://bit.ly/iaHry6 #civ2010 #civsocial,2011-04-05 10:18:37 +0000 Tue,0,0,Echofon,fr,Ecriture Web,fr
Peut-on essayer de respecter #CIV2010 pour la politique et #CIVsOCIAL pour l'humanitaire. Pas de double hashtag ce serait super. Merci.,2011-04-05 10:18:41 +0000 Tue,3,0,Twitter Web Client,fr,Anna Guèye,fr
"@guyolinga svp, c'est un fil social arrêter ça!!! Pour l'Amour de Dieu allez sur #civ2010 pour des tweets à caractères politiques #CIVSOCIAL",2011-04-05 10:18:52 +0000 Tue,0,0,Twitter Web Client,fr,aristide Tanoh,fr
Twitter used as a tool to help those in medical distress in #CotedIvoire humanitarian crisis! http://t.co/7MyrJFB #civsocial #IvoryCoast,2011-04-05 10:20:39 +0000 Tue,1,0,Twitter for Websites,en,John Uniack Davis,en
"..News du jeune blessé par balle au cou... Le médecin a réussi à extraire la balle et tente actu de stopper l hémorragie. #civsocial, #ci...",2011-04-05 10:21:58 +0000 Tue,0,0,The Counter,fr,Christine W. Matthew,en
#civsocial j'ai relayé les appels au bénévolat téléphonique et au don de sang sur tout mon réseau. J'espère qu'il sera entendu #civ2010,2011-04-05 10:22:09 +0000 Tue,0,0,Twitter for iPhone,fr,JoelleET,en
Vous pouvez faire recharger votre mobile Orange et ceux de tous les volontaires http://www.transfertpays.com/ #civ2010 #civsocial,2011-04-05 10:22:13 +0000 Tue,1,1,Twitter Web Client,fr,charlonet,fr
@diabymohamed Merci de jouer la police car tu fait un grand boulot tous mes douahou frangin #civsocial,2011-04-05 10:23:38 +0000 Tue,0,0,Twitter for iPhone,fr,Abidjan Real News,fr
@annagueye not sure I follow. why shouldn't we tweet much on civsocial?,2011-04-05 10:24:00 +0000 Tue,0,0,TweetDeck,en,Jeffrey (((Allen))),en
@Nnenna @cartunelo O neg clinique de la palmeraie je crois #civsocial,2011-04-05 10:24:10 +0000 Tue,0,0,Twitter for iPhone,fr,JoelleET,en
Prière de libérer ce fil #civ2010 dédié à lapolitique. SVP. #civsocial,2011-04-05 10:26:32 +0000 Tue,0,0,Twitter Web Client,fr,Anna Guèye,fr
Besoin du sang (O negative) pour une femme à la clinique de la Palmerai. #civsocial #civ2010,2011-04-05 10:27:11 +0000 Tue,0,0,Twitter Web Client,fr,Nnenna,en
Need blood (O negative) for a woman at the clinic in Palmerai. #civsocial #civ2010 #IvoryCoast /via @nnenna,2011-04-05 10:29:06 +0000 Tue,4,0,TweetDeck,en,Jeffrey (((Allen))),en
"Soutenez ce fond, s'il vous plait #civsocial : L'aide humanitaire en Côte d'Ivoire at http://www.gofundme.com/civsocial",2011-04-05 10:30:18 +0000 Tue,1,0,Twitter Web Client,fr,pacto!,en
"#civsocial #civ2010 Si vous avez des fixes ou des mobiles chargés, relayez les SOS de #civsocial. Tweetez l'appel que vous prenez en charge.",2011-04-05 10:30:20 +0000 Tue,0,0,Twitter Web Client,pt,manasse.dehe,fr
@cartunelo pourrait on avoir des contacts téléphoniques pour donner des infos aux bénévoles du fil! #civsocial,2011-04-05 10:33:01 +0000 Tue,0,0,Twitter Web Client,fr,aristide Tanoh,fr
RT @johnuniackdavis: Twitter used to help those in medical distress in #IvoryCoast crisis! http://t.co/7MyrJFB #civsocial #civ2010,2011-04-05 10:33:22 +0000 Tue,0,0,TweetDeck,en,Jeffrey (((Allen))),en
alerte les rebelles sont entrain de commettre un génocide sur les villageois à 15km d'abidjan @france24 @bfm #civ2010 #civsocial,2011-04-05 10:34:42 +0000 Tue,2,0,Twitter Web Client,fr,TEMOIN,fr
"To get involved in the Ivory Coast crisis and help those in need, please follow #civsocial",2011-04-05 10:35:02 +0000 Tue,3,0,Hootsuite,en,Jeanette Mallet,en
@afrik2011 le fil #civsocial de n'est pas pour l'intox libère le de ton inconscience,2011-04-05 10:35:57 +0000 Tue,0,0,TweetDeck,fr,KPMG,fr
"News on youth shot in neck: Doctor got bullet out, working to stop bleeding #civsocial #civ2010 #IvoryCoast via @cartunelo @alloicilafrance",2011-04-05 10:36:23 +0000 Tue,0,0,TweetDeck,en,Jeffrey (((Allen))),en
"RT @jeanettemallet: To get involved in the Ivory Coast crisis and help those in need, please follow #civsocial",2011-04-05 10:36:40 +0000 Tue,1,0,TweetDeck,en,Ebenezer Gwumah 🇬🇭,en
We pray dat #Gbagbo b defeated. #CIVsocial RT @fowora: Ouattara's militia advances http://bit.ly/fW2kuu really interesting read on #civ2010,2011-04-05 10:39:18 +0000 Tue,0,0,Snaptu,en,Abubakar Kalajanga,en
RT @JulieOwono: Your help can make the difference in Côte d'ivoire. Find out how -&gt; http://is.gd/oGhs24 #civ2010 #civsocial #IvoryCoast,2011-04-05 10:39:33 +0000 Tue,2,0,TweetDeck,fr,Jeffrey (((Allen))),en
Impensable mais vrai un message d'un Lm aux abois Des vies sont sauvées Grace a civsocial mé jugez en vs mêmes #civ2010 http://t.co/EbPu04F,2011-04-05 10:40:02 +0000 Tue,0,0,Twitter for iPhone,fr,Abidjan Real News,fr
"better idea: go 2 Ivory Coast RT @jeanettemallet: To get involved in the Ivory Coast crisis and help those in need, please follow #civsocial",2011-04-05 10:40:54 +0000 Tue,0,0,TweetDeck,en,paakotibotor,en
"RT @jeanettemallet: To get involved in the Ivory Coast crisis and help those in need, please follow #civsocial",2011-04-05 10:41:18 +0000 Tue,1,0,Hootsuite,en,Dantius Palpatine,en
@ClaireInParis‎ #civsocial Cote Ivoire : Le site pour faire dons au call-center des urgences depuis Ghana est ouvert http://bit.ly/eHH48J,2011-04-05 10:41:43 +0000 Tue,1,0,Echofon,fr,Françafrique,fr
@texasinafrica Check out this fund: civsocial : L'aide humanitaire en Côte d'Ivoire at http://www.gofundme.com/civsocial,2011-04-05 10:42:33 +0000 Tue,0,0,Twitter Web Client,fr,julieowono,en
RT @claireinparis: #civsocial #IvoryCoast: The site to donate to the emergency call-center for #civ in #Ghana is open http://ow.ly/4tlT4,2011-04-05 10:43:27 +0000 Tue,2,0,Hootsuite,en,Jeanette Mallet,en
"‘From my house I can hear the shots. There have been lootings around here,’ our staff, #Abidjan, in Cote d’Ivoire #civ2010 #civsocial",2011-04-05 10:45:09 +0000 Tue,1,0,TweetDeck,en,SavetheChildren News,en
#civsocial Pour recharger mobiles orange Abidjan depuis étranger (par carte bleue) http://www.transfertpays.com/,2011-04-05 10:48:38 +0000 Tue,2,0,Twitter Web Client,fr,Claire Ulrich,fr
Twitter tente de panser les plaies en Côte d’Ivoire : http://t.co/0KooEpr #civsocial,2011-04-05 10:49:40 +0000 Tue,0,0,Twitter for Websites,fr,Archippe N. Yepmou,fr
#Gbagbo is an enemy of #democracy. He shldnt be allowd 2go free. He's killing almst everybody.#civ2010#civsocial#IvoryCoast#AJE#UN#AU,2011-04-05 10:50:28 +0000 Tue,5,0,Snaptu,en,Abubakar Kalajanga,en
@sacregis Le lien pour le projet de call center #civsocial est http://civsocial.akendewa.org/,2011-04-05 10:53:04 +0000 Tue,0,0,Seesmic Desktop,fr,Diaby Mohamed,en
Twitter tente de panser les plaies en Côte d’Ivoire: http://t.co/5SWGLFz #civSocial #Civ2010,2011-04-05 10:57:19 +0000 Tue,0,0,Twitter for Websites,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
[Côte d'Ivoire] Le lien pour le projet de call-center #CivSocial : http://civsocial.akendewa.org/ /@DiabyMohamed #Civ2010,2011-04-05 10:58:59 +0000 Tue,0,0,Twitter Web Client,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
"‘We heard something fly overhead,didn’t sound like a helicopter. Trying 2 ensure all r safe,’ our staff, #Abidjan #civ2010 #civsocial",2011-04-05 11:00:22 +0000 Tue,0,0,TweetDeck,en,SavetheChildren News,en
"@ClaireInParis Merci, y aurait t'il de telles possibilités avec les autres réseaux #civsocial",2011-04-05 11:02:40 +0000 Tue,0,0,Twitter Web Client,fr,aristide Tanoh,fr
#civ2010 #civsocial je suis a mon clavier pour sortir une platte forme social ceux qui sont pour contactez moi,2011-04-05 11:03:09 +0000 Tue,0,0,Twitter Web Client,fr,Wilfried NGuessan,fr
"‘We can hear gunshots & heavy mortar fire, but not sure where it is coming from,’ our staff, #Abidjan, Cote d’Ivoire #civ2010 #civsocial",2011-04-05 11:05:01 +0000 Tue,1,0,TweetDeck,en,SavetheChildren News,en
"‘We can hear gunshots & heavy mortar fire, but not sure where it is coming from,’ our staff, #Abidjan, Cote d’Ivoire #civ2010 #civsocial",2011-04-05 11:08:31 +0000 Tue,1,0,Twitter Web Client,en,Seema Patel,en
Check out this fund - L'aide humanitaire en Côte d'Ivoire at http://www.gofundme.com/civsocial #CivSocial #Civ2010,2011-04-05 11:08:59 +0000 Tue,0,0,Twitter Web Client,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
"veille dame opérée & demunie vient d'envoyer un sos besoin de nouriture ,vers collège protestant en face du chu d cocody #civ2010 #civsocial",2011-04-05 11:09:09 +0000 Tue,4,0,Twitter Web Client,fr,ACODE,fr
veille dame opérée & demunie vient d'envoyer un sos besoin de nouriture vers collège protestant en face du chu d cocody #civ2010 #civsocial,2011-04-05 11:10:58 +0000 Tue,2,0,Twitter Web Client,fr,ACODE,fr
@wilfriedn @jpehouman @JoelleET on e focalise tous sur civsocial et la plateforme lancee. on demarre effectivement tout a l'heure,2011-04-05 11:13:27 +0000 Tue,0,0,Seesmic Desktop,fr,Diaby Mohamed,en
Our staff have had bullets on their roofs and others have felt their houses tremble with shock of heavy mortar rounds. #civ2010 #civsocial,2011-04-05 11:15:01 +0000 Tue,1,0,TweetDeck,en,SavetheChildren News,en
"RT @jeanettemallet: To get involved in the Ivory Coast crisis and help those in need, please follow #civsocial",2011-04-05 11:15:18 +0000 Tue,0,0,Twitter for BlackBerry®,en,Tim Lohrentz,en
vieille dame opérée & demunie vient d'envoyer un sos besoin de nouriture vers collège protestant en face du chu d cocody #civ2010 #civsocial,2011-04-05 11:15:43 +0000 Tue,7,0,TweetDeck,fr,Gare_au_gorille,en
Les ivoiriens de l'etranger aidez vos freres faites un don SVP URGENT #civ2010 Hotline d'urgence http://civsocial.akendewa.org/ #civsocial,2011-04-05 11:18:09 +0000 Tue,2,0,Twitter for BlackBerry®,fr,civ,fr
ivoiriens de l'etranger aidez vos freres faites un don SVP URGENT #civ2010 Hotline d'urgence http://civsocial.akendewa.org/ #civsocial #fb,2011-04-05 11:24:33 +0000 Tue,0,0,Twitter Web Client,fr,aristide Tanoh,fr
"PR la femme enceinte (Mme ESSE) SON BESOIN URGENT c est du Sang O-, . Nous avons besoin d une voiture pour aller recup le sang. #civsocial",2011-04-05 11:25:19 +0000 Tue,3,0,Twitter Web Client,fr,manasse.dehe,fr
"Besoin Urgent d un vehicule pr aller chercher du sang O-, a la bank de Sang aTreichville, SVP Treichville est calme. #civsocial, #civ2010",2011-04-05 11:27:50 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
"@jpehouman @JoelleET @wilfriedn deja prevu sur la plateforme civsocial. actions, urgences, proces de gestion de crise",2011-04-05 11:28:41 +0000 Tue,0,0,Seesmic Desktop,fr,Diaby Mohamed,en
Children are traumatised and vulnerable. We’ve launched an appeal and we’re on the ground http://bit.ly/fIJeYRChildren #civ2010 #civsocial,2011-04-05 11:30:11 +0000 Tue,0,0,TweetDeck,en,SavetheChildren News,en
Children are traumatised and vulnerable. We’ve launched an appeal and we’re on the ground http://bit.ly/fIJeYRChildren #civ2010 #civsocial,2011-04-05 11:30:18 +0000 Tue,0,0,TweetDeck,en,Liz Scarff,en
#UNICEF helping children affected by conflict in #IvoryCoast. Help @UNICEFLive - Plz donate & RT http://bit.ly/hIfyAK #civ2010 #civsocial,2011-04-05 11:31:22 +0000 Tue,1,0,TweetDeck,en,Evariste Kouadio,en
RT @kevariste225: #UNICEF helping children affected by conflict in #IvoryCoast. @UNICEFLive - Donate & RT http://bit.ly/hIfyAK #civsocial,2011-04-05 11:33:23 +0000 Tue,1,0,TweetDeck,en,Ebenezer Gwumah 🇬🇭,en
SaveTheChildren's appeal to help traumatised & vulnerable children in #IvoryCoast: http://bit.ly/fIJeYR #civ2010 #civsocial via @LizScarff,2011-04-05 11:35:12 +0000 Tue,0,0,TweetDeck,en,Jeffrey (((Allen))),en
"Le sang O- est deja disponible a la bank de sang. SVP Il faut juste aller recup a Treich. 22436203, #civsocial, #civ2010. La zone est calme",2011-04-05 11:35:53 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
